X_scan,Y_scan,X_acc,Y_acc,Radius,Mean,StdDev,Prominence_min,Prominence_pseudo
4,4,374.2319,400.1069,3,10.8889,1.3271,3,8
4,4,349.0747,417.3399,3,13.1111,1.3271,3,9
4,4,137.2294,402.3824,3,10.3333,1.3271,3,7
4,4,443.4753,287.3627,3,15.0000,1.3271,3,11
4,4,219.1996,443.1187,3,10.8889,1.3271,3,8
4,4,399.1959,383.1691,3,8.5556,1.3271,3,5
4,4,324.0958,435.1189,3,8.2222,1.3271,3,6
4,4,61.2216,274.1702,3,12.3333,1.3271,3,8
4,4,446.3004,318.1488,3,12.6667,1.3271,3,9
4,4,246.1444,456.2630,3,8.1111,1.3271,3,6
4,4,424.2143,365.1275,3,7.8889,1.3271,3,4
4,4,299.1379,452.2611,3,8.2222,1.3271,3,5
4,4,166.3471,447.0661,3,11.5556,1.3271,3,6
4,4,377.0369,432.2020,3,9.6667,1.3271,3,6
4,4,448.4372,348.0959,3,14.0000,1.3271,3,10
4,4,193.4620,461.1226,3,23.7778,1.3271,3,16
4,4,351.3644,448.3978,3,8.8889,1.3271,3,7
4,4,273.3490,470.1682,3,9.5556,1.3271,3,7
4,4,402.3056,414.0420,3,12.1111,1.3271,3,9
4,4,427.1419,397.0252,3,7.5556,1.3271,3,5
4,4,221.2313,474.2761,3,7.6667,1.3271,3,5
4,4,249.1614,487.3555,3,9.7778,1.3271,3,6
4,4,452.0243,378.2816,3,7.3333,1.3271,3,5
4,4,404.3106,443.2626,3,8.3333,1.3271,3,6
4,4,379.3412,462.0348,3,6.0000,1.3271,3,5
4,4,429.1870,427.0057,3,14.1111,1.3271,3,9
4,4,354.1418,479.0479,3,14.5556,1.3271,3,8
4,4,276.2992,500.0856,3,9.7778,1.3271,3,6
4,4,329.1562,496.0361,3,8.7778,1.3271,3,5
5,4,256.1889,256.1324,3,197.0000,1.3820,3,190
5,4,229.4152,242.2542,3,184.3333,1.3820,3,140
5,4,284.1581,268.4213,3,198.3333,1.3820,3,158
5,4,281.5077,238.6289,3,185.2222,1.3820,3,125
5,4,231.4519,273.5183,3,134.6667,1.3820,3,103
5,4,254.4574,225.3010,3,82.5556,1.3820,3,68
5,4,259.4101,286.5272,3,155.1111,1.3820,3,113
5,4,203.4776,260.0320,3,210.4444,1.3820,3,171
5,4,308.3775,252.1571,3,198.0000,1.3820,3,155
5,4,279.3862,209.0886,3,207.5556,1.3820,3,161
5,4,227.3784,212.3264,3,68.6667,1.3820,3,56
5,4,287.0724,299.3273,3,180.3333,1.3820,3,135
5,4,233.4902,305.1852,3,204.7778,1.3820,3,166
5,4,262.2594,316.4243,3,90.5556,1.3820,3,72
5,4,202.4808,229.2225,3,78.4444,1.3820,3,64
5,4,206.3592,290.3914,3,98.6667,1.3820,3,80
5,4,252.1559,195.2134,3,27.2222,1.3820,3,21
5,4,307.0726,222.0319,3,173.6667,1.3820,3,124
5,4,311.4932,282.2960,3,85.8889,1.3820,3,72
5,4,177.2169,246.2532,3,85.0000,1.3820,3,62
5,4,179.1501,277.2811,3,88.1111,1.3820,3,62
5,4,199.2387,198.4116,3,10.4444,1.3820,3,8
5,4,304.1680,192.1718,3,80.1111,1.3820,3,57
5,4,224.2599,181.3345,3,9.0000,1.3820,3,6
5,4,336.3226,265.2530,3,67.0000,1.3820,3,53
5,4,314.2422,312.3429,3,73.8889,1.3820,3,56
5,4,277.1012,178.1464,3,12.5556,1.3820,3,10
5,4,289.5119,330.1150,3,79.7778,1.3820,3,53
5,4,209.0430,322.0329,3,68.3333,1.3820,3,48
5,4,334.3548,234.5337,3,134.0000,1.3820,3,99
5,4,236.3161,335.0014,3,55.3333,1.3820,3,39
5,4,174.3585,216.2132,3,11.8889,1.3820,3,9
5,4,181.3318,308.1268,3,83.5556,1.3820,3,61
5,4,339.3661,295.4835,3,100.0000,1.3820,3,84
5,4,331.4724,204.4868,3,126.0000,1.3820,3,108
5,4,249.2652,164.2004,3,8.7778,1.3820,3,6
5,4,264.4377,348.0409,3,117.8889,1.3820,3,83
5,4,152.1946,263.4893,3,65.7778,1.3820,3,49
5,4,361.0673,248.2853,3,102.4444,1.3820,3,73
5,4,302.0343,161.1557,3,16.7778,1.3820,3,11
5,4,211.2057,352.4038,3,107.6667,1.3820,3,80
5,4,317.1648,343.2068,3,70.5556,1.3820,3,50
5,4,150.1667,233.0900,3,7.1111,1.3820,3,5
5,4,154.1055,294.2481,3,91.1111,1.3820,3,61
5,4,341.4989,325.4561,3,44.1111,1.3820,3,37
5,4,359.1219,218.0162,3,62.6667,1.3820,3,44
5,4,183.4448,338.1998,3,38.1111,1.3820,3,29
5,4,329.3043,174.0773,3,12.6667,1.3820,3,8
5,4,239.1654,365.2592,3,42.0000,1.3820,3,33
5,4,363.5317,279.0304,3,30.7778,1.3820,3,22
5,4,292.1062,360.4129,3,37.2222,1.3820,3,28
5,4,356.2075,188.0777,3,37.1111,1.3820,3,26
5,4,156.2892,325.1920,3,70.4444,1.3820,3,53
5,4,366.4579,309.0958,3,48.0000,1.3820,3,37
5,4,267.0503,378.2335,3,45.4444,1.3820,3,33
5,4,386.3555,230.5012,3,43.4444,1.3820,3,32
5,4,214.3088,382.1274,3,30.0000,1.3820,3,23
5,4,186.4231,369.2316,3,25.1111,1.3820,3,20
5,4,389.1959,261.2348,3,38.4444,1.3820,3,26
5,4,319.1372,374.1579,3,36.6667,1.3820,3,27
5,4,344.2014,357.1831,3,25.8889,1.3820,3,17
5,4,130.1820,311.2996,3,78.2222,1.3820,3,53
5,4,383.3366,201.0266,3,41.7778,1.3820,3,32
5,4,159.2636,355.3707,3,36.1111,1.3820,3,28
5,4,241.4974,395.2247,3,28.1111,1.3820,3,21
5,4,294.3059,391.0105,3,44.0000,1.3820,3,33
5,4,391.4393,291.2573,3,27.4444,1.3820,3,22
5,4,369.3272,339.3995,3,27.8889,1.3820,3,20
5,4,131.3860,342.2711,3,76.4444,1.3820,3,54
5,4,394.1874,322.0430,3,32.7778,1.3820,3,24
5,4,269.0397,408.4685,3,39.6667,1.3820,3,28
5,4,190.0038,398.5030,3,38.7778,1.3820,3,26
5,4,414.4266,244.2256,3,33.0000,1.3820,3,26
5,4,410.4015,213.3183,3,9.2222,1.3820,3,10
5,4,347.1058,388.0226,3,33.3333,1.3820,3,22
5,4,416.1187,274.1833,3,36.8889,1.3820,3,24
5,4,161.2214,386.2341,3,35.7778,1.3820,3,24
5,4,216.4503,412.4351,3,25.5556,1.3820,3,22
5,4,372.1662,369.3500,3,19.0000,1.3820,3,14
5,4,322.1110,404.1799,3,11.3333,1.3820,3,9
5,4,134.2203,372.4354,3,46.3333,1.3820,3,32
5,4,396.3846,352.4339,3,24.1111,1.3820,3,19
5,4,419.0532,305.1557,3,44.2222,1.3820,3,29
5,4,243.2724,426.3684,3,20.0000,1.3820,3,16
5,4,231.5068,87.1451,3,32.3333,1.3820,3,20
5,4,296.3748,422.4186,3,18.1111,1.3820,3,15
5,4,285.0166,83.2251,3,21.1111,1.3820,3,14
5,4,178.2831,92.1530,3,6.3333,1.3820,3,5
5,4,272.1182,438.3005,3,6.4444,1.3820,3,5
5,4,439.3381,257.1583,3,13.0000,1.3820,3,9
5,4,422.3155,335.1265,3,13.7778,1.3820,3,10
5,4,81.2654,195.2434,3,8.4444,1.3820,3,7
5,4,191.0942,430.3602,3,13.4444,1.3820,3,10
5,4,163.3342,417.0703,3,17.6667,1.3820,3,12
5,4,374.2465,400.1024,3,10.5556,1.3820,3,8
5,4,349.0993,417.3538,3,12.4444,1.3820,3,9
5,4,137.2143,402.3782,3,10.1111,1.3820,3,7
5,4,219.1998,443.1094,3,10.7778,1.3820,3,7
5,4,443.4640,287.3419,3,14.5556,1.3820,3,10
5,4,324.0885,435.1115,3,8.1111,1.3820,3,5
5,4,399.2022,383.1700,3,8.2222,1.3820,3,5
5,4,61.2205,274.1646,3,11.2222,1.3820,3,7
5,4,59.0373,243.1478,3,7.7778,1.3820,3,4
5,4,246.1350,456.2202,3,7.7778,1.3820,3,5
5,4,424.2014,365.1451,3,7.7778,1.3820,3,4
5,4,446.2801,318.1188,3,12.6667,1.3820,3,9
5,4,299.1329,453.0217,3,8.5556,1.3820,3,4
5,4,166.3082,447.0753,3,11.3333,1.3820,3,6
5,4,377.0222,432.1995,3,9.3333,1.3820,3,6
5,4,448.4436,348.0949,3,13.6667,1.3820,3,10
5,4,193.4599,461.1187,3,22.8889,1.3820,3,15
5,4,352.0077,448.3396,3,9.4444,1.3820,3,6
5,4,273.3163,470.1757,3,9.5556,1.3820,3,7
5,4,402.2852,414.0328,3,11.7778,1.3820,3,9
5,4,221.1684,474.2380,3,7.1111,1.3820,3,4
5,4,427.1316,397.0263,3,7.4444,1.3820,3,4
5,4,249.1524,487.2310,3,9.5556,1.3820,3,6
5,4,452.0195,378.2976,3,7.3333,1.3820,3,6
5,4,404.2576,443.1988,3,8.1111,1.3820,3,5
5,4,379.3568,462.0243,3,5.8889,1.3820,3,5
5,4,429.2222,427.0741,3,12.6667,1.3820,3,8
5,4,354.1225,479.0331,3,14.1111,1.3820,3,9
5,4,276.3298,500.1255,3,9.7778,1.3820,3,7
5,4,329.1791,496.1160,3,7.6667,1.3820,3,4
6,4,255.7165,256.1287,3,196.7778,1.3099,3,192
6,4,229.4146,242.2570,3,184.3333,1.3099,3,140
6,4,284.1598,268.4244,3,198.2222,1.3099,3,158
6,4,281.5094,238.6288,3,185.1111,1.3099,3,125
6,4,231.4520,273.5190,3,134.5556,1.3099,3,103
6,4,254.4573,225.3022,3,82.3333,1.3099,3,67
6,4,259.4013,287.0002,3,154.7778,1.3099,3,113
6,4,308.3771,252.1573,3,197.7778,1.3099,3,155
6,4,279.3866,209.0894,3,207.5556,1.3099,3,161
6,4,227.3804,212.3310,3,68.5556,1.3099,3,56
6,4,287.0743,299.3286,3,180.1111,1.3099,3,135
6,4,203.4793,260.0320,3,210.4444,1.3099,3,171
6,4,233.4921,305.1852,3,204.6667,1.3099,3,166
6,4,262.2593,316.4230,3,90.2222,1.3099,3,72
6,4,202.4886,229.2245,3,78.2222,1.3099,3,64
6,4,206.3612,290.3979,3,98.5556,1.3099,3,80
6,4,252.1658,195.2158,3,27.2222,1.3099,3,21
6,4,307.0704,222.0304,3,173.5556,1.3099,3,124
6,4,311.4970,282.2962,3,85.6667,1.3099,3,72
6,4,177.2205,246.2523,3,84.8889,1.3099,3,62
6,4,179.1456,277.2781,3,88.1111,1.3099,3,62
6,4,304.1667,192.1720,3,80.0000,1.3099,3,57
6,4,336.3211,265.2522,3,67.0000,1.3099,3,53
6,4,199.2592,198.4265,3,10.2222,1.3099,3,8
6,4,314.2374,312.3518,3,73.7778,1.3099,3,56
6,4,277.1013,178.1603,3,12.5556,1.3099,3,10
6,4,289.5126,330.1190,3,79.7778,1.3099,3,53
6,4,209.0426,322.0375,3,68.3333,1.3099,3,48
6,4,334.3565,234.5348,3,134.0000,1.3099,3,99
6,4,224.2685,181.3592,3,8.7778,1.3099,3,6
6,4,236.3166,335.0065,3,55.0000,1.3099,3,39
6,4,174.4057,216.2245,3,11.7778,1.3099,3,9
6,4,181.3364,308.1285,3,83.5556,1.3099,3,61
6,4,339.3720,295.4872,3,99.4444,1.3099,3,84
6,4,331.4751,204.4918,3,125.6667,1.3099,3,108
6,4,249.2897,164.1804,3,8.4444,1.3099,3,6
6,4,264.4407,348.0434,3,117.3333,1.3099,3,83
6,4,152.1925,263.4872,3,65.6667,1.3099,3,48
6,4,361.0683,248.2854,3,102.4444,1.3099,3,73
6,4,302.0340,161.1411,3,16.4444,1.3099,3,11
6,4,211.2041,352.4035,3,107.3333,1.3099,3,80
6,4,317.1588,343.2025,3,70.5556,1.3099,3,51
6,4,150.1347,233.1563,3,6.8889,1.3099,3,5
6,4,154.0964,294.2435,3,91.0000,1.3099,3,61
6,4,183.4575,338.1965,3,38.1111,1.3099,3,29
6,4,329.3099,174.0723,3,12.6667,1.3099,3,8
6,4,359.1304,217.5814,3,62.1111,1.3099,3,44
6,4,341.4968,325.4602,3,43.7778,1.3099,3,37
6,4,239.1503,365.2645,3,42.0000,1.3099,3,33
6,4,363.5471,279.0388,3,30.4444,1.3099,3,21
6,4,292.1127,360.4015,3,37.2222,1.3099,3,28
6,4,356.2040,188.0883,3,36.8889,1.3099,3,25
6,4,156.2927,325.1876,3,70.4444,1.3099,3,53
6,4,366.4640,309.0925,3,48.0000,1.3099,3,37
6,4,267.0628,378.2302,3,45.1111,1.3099,3,33
6,4,386.3595,230.4964,3,37.5556,1.3099,3,32
6,4,186.4122,369.2278,3,25.1111,1.3099,3,20
6,4,214.3027,382.1319,3,30.0000,1.3099,3,23
6,4,389.1832,261.2397,3,38.4444,1.3099,3,26
6,4,319.1413,374.1622,3,36.6667,1.3099,3,26
6,4,344.2116,357.1931,3,25.7778,1.3099,3,17
6,4,130.1845,311.3042,3,77.8889,1.3099,3,53
6,4,383.3482,201.0289,3,41.5556,1.3099,3,32
6,4,159.2811,355.3748,3,36.0000,1.3099,3,28
6,4,241.5159,395.2282,3,31.0000,1.3099,3,20
6,4,294.3207,391.0101,3,44.0000,1.3099,3,32
6,4,391.4527,291.2676,3,27.4444,1.3099,3,22
6,4,369.3115,339.3956,3,27.8889,1.3099,3,20
6,4,131.3866,342.2776,3,76.4444,1.3099,3,54
6,4,394.1785,322.0453,3,32.7778,1.3099,3,24
6,4,269.0423,408.4735,3,39.3333,1.3099,3,28
6,4,189.5392,398.5376,3,38.5556,1.3099,3,26
6,4,414.4269,244.2181,3,33.0000,1.3099,3,25
6,4,410.4010,213.3108,3,9.2222,1.3099,3,10
6,4,347.1026,388.0210,3,33.3333,1.3099,3,22
6,4,416.1140,274.1711,3,36.8889,1.3099,3,25
6,4,161.2154,386.2460,3,35.4444,1.3099,3,24
6,4,216.4392,412.4469,3,25.5556,1.3099,3,21
6,4,372.1514,369.3435,3,18.6667,1.3099,3,14
6,4,322.1684,404.1399,3,11.3333,1.3099,3,9
6,4,134.2151,372.4352,3,46.3333,1.3099,3,32
6,4,396.4106,352.4226,3,24.1111,1.3099,3,19
6,4,419.0701,305.1680,3,44.2222,1.3099,3,29
6,4,243.2835,426.3974,3,20.0000,1.3099,3,15
6,4,231.5292,87.1420,3,32.3333,1.3099,3,20
6,4,296.3517,422.4271,3,17.7778,1.3099,3,15
6,4,285.0353,83.1997,3,21.1111,1.3099,3,14
6,4,179.0572,92.1692,3,7.1111,1.3099,3,5
6,4,439.3160,257.1506,3,12.7778,1.3099,3,9
6,4,422.2822,335.1741,3,13.3333,1.3099,3,10
6,4,257.0301,71.0991,3,7.7778,1.3099,3,5
6,4,81.2409,195.2182,3,8.0000,1.3099,3,6
6,4,163.3340,417.0905,3,17.0000,1.3099,3,12
6,4,349.1041,417.3180,3,12.3333,1.3099,3,8
6,4,374.1774,400.2140,3,10.1111,1.3099,3,7
6,4,191.0253,430.3070,3,13.0000,1.3099,3,10
6,4,137.2458,402.3849,3,9.6667,1.3099,3,7
6,4,443.5100,287.3856,3,16.4444,1.3099,3,11
6,4,219.1916,443.0881,3,10.3333,1.3099,3,8
6,4,324.0794,435.1028,3,8.0000,1.3099,3,4
6,4,399.1877,383.1902,3,8.2222,1.3099,3,5
6,4,61.2095,274.1826,3,11.2222,1.3099,3,7
6,4,446.2825,318.1152,3,12.0000,1.3099,3,8
6,4,424.2037,365.1011,3,7.6667,1.3099,3,4
6,4,299.1368,452.2090,3,8.0000,1.3099,3,4
6,4,246.1346,456.2506,3,7.5556,1.3099,3,5
6,4,166.3233,447.0738,3,10.8889,1.3099,3,6
6,4,377.0573,432.1412,3,9.2222,1.3099,3,6
6,4,448.4237,348.0945,3,13.4444,1.3099,3,10
6,4,193.4648,461.1124,3,22.2222,1.3099,3,15
6,4,351.3664,448.3111,3,8.8889,1.3099,3,6
6,4,273.3081,470.1611,3,9.0000,1.3099,3,6
6,4,402.3039,414.0795,3,11.4444,1.3099,3,8
6,4,427.0873,397.0106,3,7.4444,1.3099,3,4
6,4,221.1971,474.1743,3,7.1111,1.3099,3,4
6,4,249.1165,487.2330,3,9.3333,1.3099,3,6
6,4,452.0564,378.2060,3,6.2222,1.3099,3,5
6,4,404.2624,443.2082,3,8.0000,1.3099,3,6
6,4,379.3464,462.0175,3,5.8889,1.3099,3,5
6,4,429.2332,426.4566,3,9.7778,1.3099,3,7
6,4,354.1255,479.0400,3,13.6667,1.3099,3,9
6,4,276.2933,500.1033,3,9.6667,1.3099,3,6
6,4,329.1695,496.1149,3,7.6667,1.3099,3,4
7,4,255.7169,256.1287,3,196.7778,1.2014,3,192
7,4,229.4150,242.2574,3,184.3333,1.2014,3,140
7,4,284.1598,268.4244,3,198.2222,1.2014,3,158
7,4,281.5098,238.6290,3,185.1111,1.2014,3,125
7,4,231.4524,273.5187,3,134.5556,1.2014,3,103
7,4,254.4550,225.3045,3,82.3333,1.2014,3,67
7,4,259.4118,286.5276,3,154.7778,1.2014,3,113
7,4,308.3772,252.1577,3,197.7778,1.2014,3,155
7,4,279.3872,209.0894,3,207.4444,1.2014,3,161
7,4,227.3793,212.3320,3,68.5556,1.2014,3,56
7,4,287.0737,299.3291,3,180.1111,1.2014,3,135
7,4,203.4798,260.0326,3,210.4444,1.2014,3,171
7,4,233.4921,305.1852,3,204.6667,1.2014,3,166
7,4,262.2586,316.4226,3,90.2222,1.2014,3,72
7,4,202.4886,229.2245,3,78.2222,1.2014,3,64
7,4,206.3612,290.3979,3,98.5556,1.2014,3,80
7,4,252.1637,195.2157,3,27.1111,1.2014,3,21
7,4,307.0708,222.0305,3,173.4444,1.2014,3,124
7,4,311.4964,282.2951,3,85.6667,1.2014,3,72
7,4,177.2159,246.2558,3,84.8889,1.2014,3,62
7,4,179.1476,277.2790,3,88.1111,1.2014,3,62
7,4,304.1667,192.1720,3,80.0000,1.2014,3,57
7,4,336.3224,265.2524,3,67.0000,1.2014,3,53
7,4,314.2362,312.3510,3,73.7778,1.2014,3,56
7,4,277.0907,178.1581,3,12.5556,1.2014,3,10
7,4,289.5101,330.1180,3,79.7778,1.2014,3,53
7,4,209.0429,322.0421,3,68.2222,1.2014,3,48
7,4,334.3572,234.5349,3,134.0000,1.2014,3,99
7,4,224.3000,181.3892,3,8.7778,1.2014,3,6
7,4,199.2541,198.4242,3,10.2222,1.2014,3,8
7,4,236.3140,335.0094,3,55.0000,1.2014,3,39
7,4,174.4057,216.2245,3,11.7778,1.2014,3,9
7,4,181.3395,308.1279,3,83.5556,1.2014,3,61
7,4,339.3730,295.4853,3,99.4444,1.2014,3,83
7,4,331.4738,204.4916,3,125.6667,1.2014,3,108
7,4,250.0031,164.1729,3,8.5556,1.2014,3,6
7,4,264.4436,348.0438,3,117.3333,1.2014,3,83
7,4,152.1924,263.4888,3,65.6667,1.2014,3,48
7,4,361.0680,248.2873,3,102.4444,1.2014,3,73
7,4,302.0391,161.1420,3,16.4444,1.2014,3,11
7,4,211.2041,352.4035,3,107.3333,1.2014,3,80
7,4,317.1588,343.2025,3,70.5556,1.2014,3,51
7,4,150.1347,233.1563,3,6.8889,1.2014,3,5
7,4,154.0989,294.2465,3,90.7778,1.2014,3,61
7,4,183.4594,338.1983,3,38.1111,1.2014,3,29
7,4,329.3099,174.0723,3,12.6667,1.2014,3,8
7,4,359.1304,217.5814,3,62.1111,1.2014,3,44
7,4,341.5011,325.4596,3,49.4444,1.2014,3,37
7,4,239.1523,365.2644,3,42.0000,1.2014,3,33
7,4,363.5473,279.0438,3,30.3333,1.2014,3,21
7,4,292.1127,360.4015,3,37.2222,1.2014,3,28
7,4,356.2107,188.0802,3,36.8889,1.2014,3,25
7,4,156.2974,325.1888,3,70.4444,1.2014,3,53
7,4,366.4623,309.0928,3,48.0000,1.2014,3,37
7,4,267.0597,378.2343,3,45.0000,1.2014,3,33
7,4,386.3617,230.4964,3,37.5556,1.2014,3,32
7,4,186.4104,369.2285,3,25.1111,1.2014,3,20
7,4,214.3009,382.1306,3,29.8889,1.2014,3,23
7,4,389.1832,261.2397,3,38.4444,1.2014,3,26
7,4,319.1343,374.1601,3,36.6667,1.2014,3,26
7,4,344.2135,357.1972,3,25.6667,1.2014,3,17
7,4,130.1844,311.3077,3,77.8889,1.2014,3,53
7,4,383.3493,201.0298,3,41.5556,1.2014,3,32
7,4,159.2892,355.3830,3,36.0000,1.2014,3,28
7,4,241.5204,395.2343,3,31.0000,1.2014,3,20
7,4,294.3204,391.0098,3,44.0000,1.2014,3,32
7,4,391.4527,291.2676,3,27.4444,1.2014,3,22
7,4,369.3115,339.3956,3,27.8889,1.2014,3,20
7,4,131.3866,342.2776,3,76.4444,1.2014,3,54
7,4,394.1752,322.0426,3,32.7778,1.2014,3,24
7,4,269.0423,408.4735,3,39.3333,1.2014,3,28
7,4,189.5401,398.5369,3,38.4444,1.2014,3,25
7,4,414.4275,244.2219,3,33.0000,1.2014,3,25
7,4,410.4010,213.3108,3,9.2222,1.2014,3,10
7,4,347.1026,388.0210,3,33.3333,1.2014,3,22
7,4,416.1156,274.1751,3,36.8889,1.2014,3,25
7,4,161.2188,386.2494,3,35.2222,1.2014,3,24
7,4,216.4374,412.4503,3,25.5556,1.2014,3,21
7,4,372.1522,369.3446,3,18.6667,1.2014,3,14
7,4,322.1949,404.1173,3,11.2222,1.2014,3,9
7,4,134.2136,372.4371,3,46.3333,1.2014,3,32
7,4,396.4085,352.4276,3,24.1111,1.2014,3,19
7,4,419.0692,305.1639,3,44.2222,1.2014,3,29
7,4,243.2849,426.4006,3,19.8889,1.2014,3,15
7,4,231.5331,87.1436,3,32.3333,1.2014,3,20
7,4,296.3489,422.4334,3,17.7778,1.2014,3,15
7,4,285.0353,83.1997,3,21.1111,1.2014,3,14
7,4,179.0854,92.1910,3,7.1111,1.2014,3,5
7,4,439.3267,257.1610,3,12.4444,1.2014,3,9
7,4,422.2729,335.1634,3,13.0000,1.2014,3,10
7,4,256.2500,71.0977,3,6.7778,1.2014,3,5
7,4,81.2454,195.1991,3,7.8889,1.2014,3,6
7,4,191.0416,430.3026,3,12.8889,1.2014,3,10
7,4,163.3313,417.0920,3,16.6667,1.2014,3,12
7,4,349.1000,417.3321,3,12.0000,1.2014,3,8
7,4,374.1696,400.2070,3,9.7778,1.2014,3,7
7,4,137.2506,402.3704,3,9.6667,1.2014,3,6
7,4,219.1922,443.1373,3,9.7778,1.2014,3,7
7,4,443.5000,287.3842,3,15.8889,1.2014,3,10
7,4,399.1753,383.2268,3,8.0000,1.2014,3,5
7,4,324.0794,435.1028,3,8.0000,1.2014,3,4
7,4,61.2191,274.1792,3,10.5556,1.2014,3,6
7,4,446.2765,318.0909,3,11.7778,1.2014,3,7
7,4,246.1309,456.2456,3,7.4444,1.2014,3,5
7,4,424.1870,365.0797,3,7.5556,1.2014,3,4
7,4,299.1368,452.2090,3,7.8889,1.2014,3,4
7,4,166.3080,447.0717,3,10.8889,1.2014,3,6
7,4,448.4134,348.1025,3,13.1111,1.2014,3,9
7,4,377.0476,432.1504,3,9.0000,1.2014,3,5
7,4,193.4738,461.1272,3,21.6667,1.2014,3,14
7,4,351.3473,448.2804,3,8.5556,1.2014,3,6
7,4,273.3072,470.1337,3,8.8889,1.2014,3,6
7,4,402.2996,414.0599,3,11.3333,1.2014,3,8
7,4,427.0576,396.3177,3,6.4444,1.2014,3,4
7,4,221.2072,474.1783,3,7.0000,1.2014,3,4
7,4,452.0847,378.2143,3,6.2222,1.2014,3,5
7,4,249.1156,487.2348,3,9.2222,1.2014,3,6
7,4,404.2410,443.2194,3,7.8889,1.2014,3,6
7,4,380.0040,462.0364,3,6.8889,1.2014,3,5
7,4,429.2319,426.4538,3,9.5556,1.2014,3,6
7,4,354.1438,479.0269,3,13.4444,1.2014,3,9
7,4,276.2937,500.1105,3,9.4444,1.2014,3,7
7,4,329.1424,496.0988,3,7.6667,1.2014,3,5
8,4,255.7169,256.1287,3,196.7778,1.2011,3,192
8,4,229.4150,242.2574,3,184.3333,1.2011,3,140
8,4,284.1598,268.4244,3,198.2222,1.2011,3,158
8,4,281.5098,238.6290,3,185.1111,1.2011,3,125
8,4,231.4524,273.5187,3,134.5556,1.2011,3,103
8,4,254.4550,225.3045,3,82.3333,1.2011,3,67
8,4,259.4118,286.5276,3,154.7778,1.2011,3,113
8,4,308.3772,252.1577,3,197.7778,1.2011,3,155
8,4,279.3872,209.0894,3,207.4444,1.2011,3,161
8,4,227.3793,212.3320,3,68.5556,1.2011,3,56
8,4,287.0741,299.3294,3,180.1111,1.2011,3,135
8,4,203.4798,260.0326,3,210.4444,1.2011,3,171
8,4,233.4921,305.1852,3,204.6667,1.2011,3,166
8,4,262.2586,316.4226,3,90.2222,1.2011,3,72
8,4,202.4886,229.2245,3,78.2222,1.2011,3,64
8,4,206.3612,290.3979,3,98.5556,1.2011,3,80
8,4,252.1637,195.2157,3,27.1111,1.2011,3,21
8,4,307.0708,222.0305,3,173.4444,1.2011,3,124
8,4,311.4964,282.2951,3,85.6667,1.2011,3,72
8,4,177.2159,246.2558,3,84.8889,1.2011,3,62
8,4,179.1476,277.2790,3,88.1111,1.2011,3,62
8,4,304.1667,192.1720,3,80.0000,1.2011,3,57
8,4,336.3224,265.2524,3,67.0000,1.2011,3,53
8,4,314.2362,312.3510,3,73.7778,1.2011,3,56
8,4,277.0907,178.1581,3,12.5556,1.2011,3,10
8,4,289.5101,330.1180,3,79.7778,1.2011,3,53
8,4,209.0429,322.0421,3,68.2222,1.2011,3,48
8,4,334.3572,234.5349,3,134.0000,1.2011,3,99
8,4,224.3000,181.3892,3,8.7778,1.2011,3,6
8,4,199.2541,198.4242,3,10.2222,1.2011,3,8
8,4,236.3140,335.0094,3,55.0000,1.2011,3,39
8,4,174.4057,216.2245,3,11.7778,1.2011,3,9
8,4,181.3395,308.1279,3,83.5556,1.2011,3,61
8,4,339.3730,295.4853,3,99.4444,1.2011,3,83
8,4,331.4738,204.4916,3,125.6667,1.2011,3,108
8,4,250.0031,164.1729,3,8.5556,1.2011,3,6
8,4,264.4436,348.0438,3,117.3333,1.2011,3,83
8,4,152.1924,263.4888,3,65.6667,1.2011,3,48
8,4,361.0676,248.2883,3,102.4444,1.2011,3,73
8,4,302.0391,161.1420,3,16.4444,1.2011,3,11
8,4,211.2041,352.4035,3,107.3333,1.2011,3,80
8,4,317.1588,343.2025,3,70.5556,1.2011,3,51
8,4,154.0989,294.2465,3,90.7778,1.2011,3,61
8,4,183.4594,338.1983,3,38.1111,1.2011,3,29
8,4,329.3099,174.0723,3,12.6667,1.2011,3,8
8,4,359.1304,217.5814,3,62.1111,1.2011,3,44
8,4,341.5011,325.4596,3,49.4444,1.2011,3,37
8,4,239.1523,365.2644,3,42.0000,1.2011,3,33
8,4,363.5473,279.0438,3,30.3333,1.2011,3,21
8,4,292.1127,360.4015,3,37.2222,1.2011,3,28
8,4,356.2107,188.0802,3,36.8889,1.2011,3,25
8,4,156.2974,325.1888,3,70.4444,1.2011,3,53
8,4,366.4623,309.0928,3,48.0000,1.2011,3,37
8,4,267.0639,378.2358,3,45.0000,1.2011,3,33
8,4,386.3617,230.4964,3,37.5556,1.2011,3,32
8,4,186.4139,369.2256,3,25.1111,1.2011,3,20
8,4,214.3009,382.1306,3,29.8889,1.2011,3,23
8,4,389.1832,261.2397,3,38.4444,1.2011,3,26
8,4,319.1343,374.1601,3,36.6667,1.2011,3,26
8,4,344.2135,357.1972,3,25.6667,1.2011,3,17
8,4,130.1844,311.3077,3,77.8889,1.2011,3,53
8,4,383.3493,201.0298,3,41.5556,1.2011,3,32
8,4,159.2892,355.3830,3,36.0000,1.2011,3,28
8,4,241.5204,395.2343,3,31.0000,1.2011,3,20
8,4,294.3204,391.0098,3,44.0000,1.2011,3,32
